position_h,position_v,velocity_h,velocity_v,action_h,action_v,value
4,10,3,0,1,0,-21.0
4,10,3,0,1,1,-17.0
1,10,3,0,-1,0,-12.0
1,10,3,0,-1,1,-10.449560049729996
1,10,3,0,0,0,-17.539822290444924
1,10,3,0,0,1,-21.0
1,10,3,0,1,0,-11.4965165208892
1,10,3,0,1,1,-15.0
7,8,4,1,-1,-1,-11.603794292556717
7,8,4,1,-1,0,-13.203722447825644
7,8,4,1,-1,1,-10.416839701353318
7,8,4,1,0,-1,-16.0
7,8,4,1,0,0,-11.812940729174457
7,8,4,1,0,1,-14.174018868981666
7,8,4,1,1,-1,-23.0
7,8,4,1,1,0,-13.0
7,8,4,1,1,1,-23.0
18,5,2,1,-1,-1,0.015627534309756608
18,5,2,1,-1,0,-25.0
18,5,2,1,-1,1,-23.0
18,5,2,1,0,-1,-8.0
18,5,2,1,0,0,0.1997237883642763
18,5,2,1,0,1,-1.0
18,5,2,1,1,-1,0.820317085150253
18,5,2,1,1,0,0.02790999340606537
18,5,2,1,1,1,0.16270105035088422
17,7,1,2,-1,-1,0.4044471640362661
17,7,1,2,-1,0,0.30963635426130454
17,7,1,2,-1,1,0.597869970209277
17,7,1,2,0,-1,0.40940377529348315
17,7,1,2,0,0,0.40415656777821385
17,7,1,2,0,1,0.6230466580606842
17,7,1,2,1,-1,0.6492904218596768
17,7,1,2,1,0,0.3440681179246774
17,7,1,2,1,1,-22.0
14,9,0,1,0,-1,-15.0
14,9,0,1,0,0,-16.463148111295585
14,9,0,1,0,1,-12.943226066038875
14,9,0,1,1,-1,-9.661234913802478
14,9,0,1,1,0,-19.0
14,9,0,1,1,1,-19.0
12,9,0,1,0,-1,-17.0
12,9,0,1,0,0,-16.892421606113075
12,9,0,1,0,1,-10.88949707063196
12,9,0,1,1,-1,-17.0
12,9,0,1,1,0,-12.88359110423999
12,9,0,1,1,1,-12.107691876288861
2,10,2,1,-1,-1,-15.609183083735054
2,10,2,1,-1,0,-13.0
2,10,2,1,-1,1,-12.527748691099477
2,10,2,1,0,-1,-10.696297830960448
2,10,2,1,0,0,-14.816744570727055
2,10,2,1,0,1,-12.039922585870778
2,10,2,1,1,-1,-11.604825389302015
2,10,2,1,1,0,-13.367572179514
2,10,2,1,1,1,-11.931115028110458
1,12,1,2,-1,-1,-14.0
1,12,1,2,-1,0,0.003451685063034393
1,12,1,2,-1,1,-11.0
1,12,1,2,0,-1,-12.0
1,12,1,2,0,0,-17.0
1,12,1,2,0,1,0.035913681269948095
1,12,1,2,1,-1,-10.0
1,12,1,2,1,0,-11.0
1,12,1,2,1,1,0.03659143228414219
2,11,4,1,-1,-1,-14.0
2,11,4,1,-1,0,-15.597059031842429
2,11,4,1,-1,1,-17.0
2,11,4,1,0,-1,-11.938265545194874
2,11,4,1,0,0,-14.0
2,11,4,1,0,1,-11.905130841224453
2,11,4,1,1,-1,-10.286532277003975
2,11,4,1,1,0,-12.0
2,11,4,1,1,1,-13.5705167805281
4,13,2,2,-1,-1,-11.372276217811425
4,13,2,2,-1,0,-1.1244843829028905
4,13,2,2,-1,1,0.0
4,13,2,2,0,-1,-8.3753548317965
4,13,2,2,0,0,-10.535514464613872
4,13,2,2,0,1,0.0
4,13,2,2,1,-1,-15.41585236372748
4,13,2,2,1,0,-10.613247906163188
4,13,2,2,1,1,0.0
1,15,3,2,-1,-1,-13.0
1,15,3,2,-1,0,-13.0
1,15,3,2,-1,1,-10.080003954359034
1,15,3,2,0,-1,-12.077929679298176
1,15,3,2,0,0,-18.0
1,15,3,2,0,1,-12.711044011734806
1,15,3,2,1,-1,-13.0
1,15,3,2,1,0,-17.0
1,15,3,2,1,1,-17.0
2,9,4,0,-1,0,-10.41919571916847
2,9,4,0,-1,1,-9.70778112421386
2,9,4,0,0,0,-10.535207917125177
2,9,4,0,0,1,-10.596421659417244
2,9,4,0,1,0,-10.614261165382992
2,9,4,0,1,1,-14.88785745865927
2,10,5,1,-1,-1,-10.856152604424832
2,10,5,1,-1,0,-18.63492961014263
2,10,5,1,-1,1,-12.0
2,10,5,1,0,-1,-23.0
2,10,5,1,0,0,-12.029316999659613
2,10,5,1,0,1,-22.0
0,10,2,1,-1,-1,-10.0
0,10,2,1,-1,0,-20.0
0,10,2,1,-1,1,-9.961106609775806
0,10,2,1,0,-1,-16.0
0,10,2,1,0,0,-11.369926969891115
0,10,2,1,0,1,-13.0
0,10,2,1,1,-1,-15.0
0,10,2,1,1,0,-9.68469544297669
0,10,2,1,1,1,-11.117610572997387
9,6,4,0,-1,0,-20.0
9,6,4,0,-1,1,-14.44267907851159
9,6,4,0,0,0,-24.0
9,6,4,0,0,1,-14.949233383754326
9,6,4,0,1,0,-14.16663848244641
9,6,4,0,1,1,-12.043903533463597
5,7,4,1,-1,-1,-12.0
5,7,4,1,-1,0,-20.0
5,7,4,1,-1,1,-11.0
5,7,4,1,0,-1,-11.0
5,7,4,1,0,0,-17.0
5,7,4,1,0,1,-8.0
5,7,4,1,1,-1,-17.0
5,7,4,1,1,0,-12.0
5,7,4,1,1,1,-13.0
0,11,2,2,-1,-1,0.29265742147486995
0,11,2,2,-1,0,0.24399143348949925
0,11,2,2,-1,1,0.6797582503408884
0,11,2,2,0,-1,-9.0
0,11,2,2,0,0,-13.0
0,11,2,2,0,1,-13.0
0,11,2,2,1,-1,0.49217590585256865
0,11,2,2,1,0,0.8760507481808539
0,11,2,2,1,1,0.4317586876868922
14,6,3,1,-1,-1,-25.0
14,6,3,1,-1,0,-2.0
14,6,3,1,-1,1,-19.949622812458905
14,6,3,1,0,-1,-15.0
14,6,3,1,0,0,-14.0
14,6,3,1,0,1,-9.0
14,6,3,1,1,-1,-11.0
14,6,3,1,1,0,-1.0
14,6,3,1,1,1,0.22191164954459863
9,6,2,0,-1,0,-14.949307864645945
9,6,2,0,-1,1,-17.0
9,6,2,0,0,0,-14.4060036933375
9,6,2,0,0,1,-17.47956188029138
9,6,2,0,1,0,-14.634907792016168
9,6,2,0,1,1,-15.0
3,7,3,1,-1,-1,-10.0
3,7,3,1,-1,0,-20.0
3,7,3,1,-1,1,-19.0
3,7,3,1,0,-1,-12.0
3,7,3,1,0,0,-17.00811022733643
3,7,3,1,0,1,-16.0
3,7,3,1,1,-1,-9.106019587819638
3,7,3,1,1,0,-12.0
3,7,3,1,1,1,-11.0
13,9,4,2,-1,-1,-12.0
13,9,4,2,-1,0,-18.0
13,9,4,2,-1,1,-22.50832726421057
13,9,4,2,0,-1,-12.820642549633774
13,9,4,2,0,0,-16.0
13,9,4,2,0,1,-9.098485453751149
13,9,4,2,1,-1,-25.0
13,9,4,2,1,0,-18.47637188998614
13,9,4,2,1,1,-16.0
15,9,1,2,-1,-1,-21.0
15,9,1,2,-1,0,-10.24781462467046
15,9,1,2,-1,1,-10.0
15,9,1,2,0,-1,-14.0
15,9,1,2,0,0,-13.0
15,9,1,2,0,1,-7.0
15,9,1,2,1,-1,-20.0
15,9,1,2,1,0,-15.500177878368666
15,9,1,2,1,1,-17.0
9,9,1,1,-1,-1,-11.866621375637386
9,9,1,1,-1,0,-18.0
9,9,1,1,-1,1,-13.0
9,9,1,1,0,-1,-5.101306251510145
9,9,1,1,0,0,-17.0
9,9,1,1,0,1,-18.19421775870908
9,9,1,1,1,-1,-11.403640795345218
9,9,1,1,1,0,-16.04888782253329
9,9,1,1,1,1,-12.127207827923176
5,11,1,1,-1,-1,-5.9493612489865875
5,11,1,1,-1,0,-1.0
5,11,1,1,-1,1,-1.5835743461682412
5,11,1,1,0,-1,-7.535895008119592
5,11,1,1,0,0,-1.6145018364594683
5,11,1,1,0,1,-1.1574629563577468
5,11,1,1,1,-1,-17.040444091990484
5,11,1,1,1,0,-4.660464559012447
5,11,1,1,1,1,-0.06980613567952078
4,16,1,3,-1,-1,0.0
4,16,1,3,-1,0,0.0
4,16,1,3,-1,1,0.0
4,16,1,3,0,-1,0.0
4,16,1,3,0,0,0.0
4,16,1,3,0,1,0.0
4,16,1,3,1,-1,0.0
4,16,1,3,1,0,0.0
4,16,1,3,1,1,0.0
5,13,0,2,1,1,0.0
5,13,0,2,0,-1,-0.19905963636760404
5,13,0,2,0,0,-0.9365213316668816
5,13,0,2,0,1,0.0
5,13,0,2,1,-1,0.0
5,13,0,2,1,0,-0.6415987091501729
12,9,3,2,-1,-1,-19.189595891081623
12,9,3,2,-1,0,-13.848536012561816
12,9,3,2,-1,1,-14.470042339158825
12,9,3,2,0,-1,-15.07878925980788
12,9,3,2,0,0,-13.115569511028742
12,9,3,2,0,1,-15.133690429755601
12,9,3,2,1,-1,-16.986551236561265
12,9,3,2,1,0,-20.06646039572531
12,9,3,2,1,1,-15.066117472517535
13,9,3,2,-1,-1,-17.555593510814322
13,9,3,2,-1,0,-12.81178889255348
13,9,3,2,-1,1,-13.514680492394733
13,9,3,2,0,-1,-14.806202411865605
13,9,3,2,0,0,-13.88331247318461
13,9,3,2,0,1,-14.868550623416002
13,9,3,2,1,-1,-12.548994674014898
13,9,3,2,1,0,-19.466831037764468
13,9,3,2,1,1,-14.384071145979396
4,10,1,1,-1,-1,-14.0
4,10,1,1,-1,0,-19.0
4,10,1,1,-1,1,-2.238444478924326
4,10,1,1,0,-1,-11.478161065716264
4,10,1,1,0,0,-7.0
4,10,1,1,0,1,-8.0
4,10,1,1,1,-1,-18.0
4,10,1,1,1,0,-17.0
4,10,1,1,1,1,-5.516462630898275
4,11,0,1,0,-1,-12.0
4,11,0,1,0,0,-18.0
4,11,0,1,0,1,0.0
4,11,0,1,1,-1,-12.0
4,11,0,1,1,0,-12.0
4,11,0,1,1,1,0.0
4,13,0,1,0,-1,-16.0
4,13,0,1,0,0,-15.0
4,13,0,1,0,1,0.10847808669336345
4,13,0,1,1,-1,-2.0
4,13,0,1,1,0,-1.0
4,13,0,1,1,1,-9.0
3,13,1,0,-1,0,0.46160455890390184
3,13,1,0,-1,1,-9.0
3,13,1,0,0,0,-0.9999999999999999
3,13,1,0,0,1,0.12743968248519932
3,13,1,0,1,0,-14.0
3,13,1,0,1,1,0.12619549529999885
0,14,1,1,-1,-1,-8.0
0,14,1,1,-1,0,-11.0
0,14,1,1,-1,1,0.0
0,14,1,1,0,-1,-6.649994303980866
0,14,1,1,0,0,-10.0
0,14,1,1,0,1,-11.32735146043561
0,14,1,1,1,-1,-9.46425261957374
0,14,1,1,1,0,-12.0
0,14,1,1,1,1,-11.0
1,13,2,0,-1,1,-13.0
1,13,2,0,-1,0,0.6685681943076088
1,13,2,0,0,0,-9.0
1,13,2,0,0,1,0.03771874993472857
1,13,2,0,1,0,0.11708128102549709
1,13,2,0,1,1,0.856751232257505
4,13,0,0,1,0,-15.0
4,13,0,0,0,1,-2.0
4,13,0,0,1,1,-1.0
4,12,0,1,0,0,-17.0
4,12,0,1,0,-1,-3.0
4,12,0,1,0,1,-4.94338586296045
4,12,0,1,1,-1,-15.0
4,12,0,1,1,0,-14.0
4,12,0,1,1,1,0.0
4,10,5,2,-1,-1,-18.0
4,10,5,2,-1,0,-7.999999999999999
4,10,5,2,-1,1,-9.0
4,10,5,2,0,-1,-17.0
4,10,5,2,0,0,-13.0
4,10,5,2,0,1,-13.16648865313764
8,9,2,0,-1,0,-6.630822096532528
8,9,2,0,-1,1,-14.426572785383282
8,9,2,0,0,0,-11.397504480944963
8,9,2,0,0,1,-15.0
8,9,2,0,1,0,-15.0
8,9,2,0,1,1,-17.00177490386436
2,11,0,1,0,-1,-11.0
2,11,0,1,0,0,-9.003248009386951
2,11,0,1,0,1,-6.0
2,11,0,1,1,-1,-11.0
2,11,0,1,1,0,-9.51818254450138
2,11,0,1,1,1,-7.211945444307691
2,11,0,0,0,1,-13.803649260200222
2,11,0,0,1,0,-13.0
2,11,0,0,1,1,-6.0
2,12,0,1,0,-1,-12.803649260200222
2,12,0,1,0,0,-4.873583783980505
2,12,0,1,0,1,-15.999999999999998
2,12,0,1,1,-1,-10.0
2,12,0,1,1,0,-10.03806761106371
2,12,0,1,1,1,-6.6929618986181945
2,12,0,0,0,1,-14.0
2,12,0,0,1,0,-11.0
2,12,0,0,1,1,-11.803649260200222
1,13,1,1,-1,-1,-1.7396473622247122
1,13,1,1,-1,0,-12.0
1,13,1,1,-1,1,-3.5800789793437984
1,13,1,1,0,-1,-15.0
1,13,1,1,0,0,-7.0
1,13,1,1,0,1,-14.714293320523996
1,13,1,1,1,-1,-11.0
1,13,1,1,1,0,-13.0
1,13,1,1,1,1,-10.0
1,9,5,0,-1,0,-12.683436564738722
1,9,5,0,-1,1,-13.903057984746365
1,9,5,0,0,0,-11.998340641597677
1,9,5,0,0,1,-11.17198926299898
1,8,4,0,-1,0,-9.849942093719884
1,8,4,0,-1,1,-15.116522950915487
1,8,4,0,0,0,-13.285108850206273
1,8,4,0,0,1,-12.557205758640412
1,8,4,0,1,0,-20.0
1,8,4,0,1,1,-10.899045013190666
15,6,0,0,0,1,-17.0
15,6,0,0,1,0,-19.0
15,6,0,0,1,1,-15.0
11,8,0,1,0,-1,-21.0
11,8,0,1,0,0,-18.0
11,8,0,1,0,1,-18.0
11,8,0,1,1,-1,0.3702513104118359
11,8,0,1,1,0,-9.0
11,8,0,1,1,1,-5.0
10,9,2,2,0,-1,-14.461206520574791
10,9,2,2,-1,-1,-15.0
10,9,2,2,-1,0,-13.839482634699445
10,9,2,2,-1,1,-13.180237567913132
10,9,2,2,0,0,-12.413630598617585
10,9,2,2,0,1,-21.0
10,9,2,2,1,-1,-12.603066871209023
10,9,2,2,1,0,-19.87193426183712
10,9,2,2,1,1,-11.61640383358539
5,10,1,1,-1,-1,-8.0
5,10,1,1,-1,0,-21.0
5,10,1,1,-1,1,-11.0
5,10,1,1,0,-1,-11.24897019716582
5,10,1,1,0,0,-16.41818085753504
5,10,1,1,0,1,-15.769116994923197
5,10,1,1,1,-1,-12.0
5,10,1,1,1,0,-13.986502444933713
5,10,1,1,1,1,-3.1903361612909817
5,11,0,1,0,-1,-18.0
5,11,0,1,0,0,-1.0
5,11,0,1,0,1,-0.08217787746194888
5,11,0,1,1,-1,-20.0
5,11,0,1,1,0,-0.9999999999999999
5,11,0,1,1,1,-15.0
3,12,0,1,0,-1,-2.0
3,12,0,1,0,0,-1.0
3,12,0,1,0,1,-17.0
3,12,0,1,1,-1,-14.221806024452597
3,12,0,1,1,0,-17.0
3,12,0,1,1,1,-0.10274523647705587
1,13,1,0,-1,0,-1.0
1,13,1,0,-1,1,0.3780295427046608
1,13,1,0,0,0,-15.0
1,13,1,0,0,1,-13.0
1,13,1,0,1,0,-17.018236632783594
1,13,1,0,1,1,-12.0
2,13,1,1,0,-1,-14.569767441860465
2,13,1,1,-1,-1,-3.0
2,13,1,1,-1,0,-1.505424134067766
2,13,1,1,-1,1,-11.0
2,13,1,1,0,0,0.0
2,13,1,1,0,1,-6.915694117774191
2,13,1,1,1,-1,-6.0
2,13,1,1,1,0,-8.201378596472177
2,13,1,1,1,1,-10.0
4,11,1,0,0,0,-19.0
4,11,1,0,-1,0,-2.0
4,11,1,0,-1,1,-16.0
4,11,1,0,0,1,-13.0
4,11,1,0,1,0,-9.398290356345056
4,11,1,0,1,1,-6.0
2,11,5,1,-1,-1,-12.150424850555384
2,11,5,1,-1,0,-12.36936582543792
2,11,5,1,-1,1,-15.874765543910646
2,11,5,1,0,-1,-17.0
2,11,5,1,0,0,-11.6758891589467
2,11,5,1,0,1,-10.925212466058538
7,10,1,1,-1,-1,-14.0
7,10,1,1,-1,0,-9.0
7,10,1,1,-1,1,-14.678268409258568
7,10,1,1,0,-1,-10.388485722980757
7,10,1,1,0,0,-1.5202827747145744
7,10,1,1,0,1,-13.724521231516148
7,10,1,1,1,-1,-11.0
7,10,1,1,1,0,-10.0
7,10,1,1,1,1,-2.306395873951497
5,12,2,2,-1,-1,-8.166996271699691
5,12,2,2,-1,0,-0.7536887534485669
5,12,2,2,-1,1,-11.0
5,12,2,2,0,-1,-12.946198101844368
5,12,2,2,0,0,-4.379777249187367
5,12,2,2,0,1,-12.647026793111335
5,12,2,2,1,-1,-11.767555991281125
5,12,2,2,1,0,-10.858584210616748
5,12,2,2,1,1,-12.499666947394699
3,15,2,3,-1,-1,-9.75911268630667
3,15,2,3,-1,0,-9.0
3,15,2,3,-1,1,-11.0
3,15,2,3,0,-1,-9.537613025452739
3,15,2,3,0,0,-11.0
3,15,2,3,0,1,-7.6455496703541845
3,15,2,3,1,-1,-11.0
3,15,2,3,1,0,-17.0
3,15,2,3,1,1,-10.900255139605358
4,12,2,2,-1,-1,-14.959759832891717
4,12,2,2,-1,0,-1.2042907107449763
4,12,2,2,-1,1,-14.616920077111004
4,12,2,2,0,-1,-14.97597581239414
4,12,2,2,0,0,-7.158892264363682
4,12,2,2,0,1,-20.0
4,12,2,2,1,-1,-18.018082392194884
4,12,2,2,1,0,-14.024401331542688
4,12,2,2,1,1,-13.757066994841656
2,15,2,3,-1,-1,-7.0
2,15,2,3,-1,0,-19.0
2,15,2,3,-1,1,0.1514556616116396
2,15,2,3,0,-1,0.16881807819975947
2,15,2,3,0,0,-15.0
2,15,2,3,0,1,-13.0
2,15,2,3,1,-1,-19.0
2,15,2,3,1,0,-15.0
2,15,2,3,1,1,-21.0
10,7,3,1,-1,0,-12.158197010797146
10,7,3,1,-1,-1,-3.5791650298034186
10,7,3,1,-1,1,-2.0899940782771047
10,7,3,1,0,-1,-6.405498603990107
10,7,3,1,0,0,-13.131914657028723
10,7,3,1,0,1,-1.6483363648458176
10,7,3,1,1,-1,-13.133608806566627
10,7,3,1,1,0,-10.80925903661331
10,7,3,1,1,1,-8.284231467677388
2,11,3,1,-1,-1,-12.895987315036752
2,11,3,1,-1,0,-13.677218049984656
2,11,3,1,-1,1,-11.34478992571593
2,11,3,1,0,-1,-10.244452462646123
2,11,3,1,0,0,-11.694832671679075
2,11,3,1,0,1,-11.696901791368372
2,11,3,1,1,-1,-15.633939615846828
2,11,3,1,1,0,-11.348784694321587
2,11,3,1,1,1,-11.32733091937561
4,14,2,3,-1,-1,0.0
4,14,2,3,-1,0,-13.230827686076012
4,14,2,3,-1,1,-14.615135357552806
4,14,2,3,0,-1,0.0
4,14,2,3,0,0,-13.674322505486767
4,14,2,3,0,1,-11.565662378917727
4,14,2,3,1,-1,0.0
4,14,2,3,1,0,-15.915392292524203
4,14,2,3,1,1,-14.423052392542138
3,16,1,2,-1,-1,0.0
3,16,1,2,-1,0,0.0
3,16,1,2,-1,1,0.0
3,16,1,2,0,-1,0.0
3,16,1,2,0,0,0.0
3,16,1,2,0,1,0.0
3,16,1,2,1,-1,0.0
3,16,1,2,1,0,0.0
3,16,1,2,1,1,0.0
2,12,4,1,-1,-1,-12.1859021703046
2,12,4,1,-1,0,-11.079711691052157
2,12,4,1,-1,1,-10.258416593197056
2,12,4,1,0,-1,-11.162917344004956
2,12,4,1,0,0,-12.8232471735087
2,12,4,1,0,1,-13.0
2,12,4,1,1,-1,-12.0
2,12,4,1,1,0,-15.0
2,12,4,1,1,1,-11.0
6,8,2,1,-1,-1,-14.291692457039348
6,8,2,1,-1,0,-6.86671366409719
6,8,2,1,-1,1,-21.0
6,8,2,1,0,-1,-17.545022511573357
6,8,2,1,0,0,-20.0
6,8,2,1,0,1,-11.817098959304394
6,8,2,1,1,-1,-15.0
6,8,2,1,1,0,-14.393776541647421
6,8,2,1,1,1,-12.451475806640321
11,9,2,2,-1,-1,-14.113288616451964
11,9,2,2,-1,0,-11.522461510286806
11,9,2,2,-1,1,-13.0
11,9,2,2,0,-1,-19.0
11,9,2,2,0,0,-9.889905319291218
11,9,2,2,0,1,-8.953530651594543
11,9,2,2,1,-1,-14.0
11,9,2,2,1,0,-10.347135992980366
11,9,2,2,1,1,-9.983856710505725
4,10,5,1,-1,-1,-12.0
4,10,5,1,-1,0,-10.525780639974295
4,10,5,1,-1,1,-10.086456570805595
4,10,5,1,0,-1,-10.54023138330635
4,10,5,1,0,0,-17.182341529004706
4,10,5,1,0,1,-18.455151379879446
0,10,4,0,-1,0,-20.0
0,10,4,0,-1,1,-11.0
0,10,4,0,0,0,-9.785094823515486
0,10,4,0,0,1,-15.0
0,10,4,0,1,0,-19.344786297441985
0,10,4,0,1,1,-11.0
2,12,5,2,0,1,-21.0
2,12,5,2,-1,-1,-8.0
2,12,5,2,-1,0,0.18061588142093932
2,12,5,2,-1,1,-6.0
2,12,5,2,0,-1,-10.0
2,12,5,2,0,0,-23.0
11,5,3,0,-1,0,0.3877889511236593
11,5,3,0,-1,1,-11.0
11,5,3,0,0,0,-15.999999999999998
11,5,3,0,0,1,0.3194908772913918
11,5,3,0,1,0,0.25630188394906794
11,5,3,0,1,1,0.16403624220895818
8,6,1,0,-1,0,-12.735230709359465
8,6,1,0,-1,1,-15.27613796546024
8,6,1,0,0,0,-13.671058082139469
8,6,1,0,0,1,-21.0
8,6,1,0,1,0,-11.95490191611587
8,6,1,0,1,1,-14.823490374557611
8,7,0,1,0,-1,-15.439543331603529
8,7,0,1,0,0,-8.0
8,7,0,1,0,1,0.0451100613924974
8,7,0,1,1,-1,0.6399848890738018
8,7,0,1,1,0,-16.0
8,7,0,1,1,1,-18.0
8,8,0,1,0,-1,-5.034050458776594
8,8,0,1,0,0,-9.631669399777564
8,8,0,1,0,1,-10.0
8,8,0,1,1,-1,-7.0
8,8,0,1,1,0,-14.0
8,8,0,1,1,1,-11.0
7,8,0,0,0,1,-6.621231900245092
7,8,0,0,1,0,-9.031461076657152
7,8,0,0,1,1,-2.275901543195737
6,10,1,1,-1,-1,-20.0
6,10,1,1,-1,0,-3.1468624503372657
6,10,1,1,-1,1,-13.894347523193733
6,10,1,1,0,-1,-14.0
6,10,1,1,0,0,-1.542022592287925
6,10,1,1,0,1,-5.309044029433142
6,10,1,1,1,-1,-10.843387882340918
6,10,1,1,1,0,-5.25390161979247
6,10,1,1,1,1,-11.961366291230092
4,12,1,1,-1,-1,-10.962612019891647
4,12,1,1,-1,0,-8.381751478020512
4,12,1,1,-1,1,-0.4206917692760949
4,12,1,1,0,-1,-3.7155059176961913
4,12,1,1,0,0,-0.9999999999999999
4,12,1,1,0,1,-0.1944397020322126
4,12,1,1,1,-1,-11.713541379206877
4,12,1,1,1,0,-15.0
4,12,1,1,1,1,-0.9999999999999999
4,14,0,2,0,-1,0.0
4,14,0,2,0,0,0.0
4,14,0,2,0,1,-1.0
4,14,0,2,1,-1,0.0
4,14,0,2,1,0,0.0
4,14,0,2,1,1,-9.0
3,15,1,1,-1,-1,0.0
3,15,1,1,-1,0,0.0
3,15,1,1,-1,1,-6.0
3,15,1,1,0,-1,-13.0
3,15,1,1,0,0,0.0
3,15,1,1,0,1,-7.0
3,15,1,1,1,-1,-5.0
3,15,1,1,1,0,0.0
3,15,1,1,1,1,-9.0
1,16,2,1,-1,-1,0.0
1,16,2,1,-1,0,0.0
1,16,2,1,-1,1,0.0
1,16,2,1,0,-1,0.0
1,16,2,1,0,0,0.0
1,16,2,1,0,1,0.0
1,16,2,1,1,-1,0.0
1,16,2,1,1,0,0.0
1,16,2,1,1,1,0.0
7,9,0,1,1,0,-13.867408031068146
7,9,0,1,0,-1,-8.528599631558546
7,9,0,1,0,0,-11.215868879637416
7,9,0,1,0,1,-19.0
7,9,0,1,1,-1,-6.197661421888581
7,9,0,1,1,1,-2.693138630112867
9,6,2,1,-1,-1,-10.0
9,6,2,1,-1,0,0.19012765100934903
9,6,2,1,-1,1,0.3656585334610447
9,6,2,1,0,-1,0.3620468693557266
9,6,2,1,0,0,0.018785918257992362
9,6,2,1,0,1,0.19938089700035622
9,6,2,1,1,-1,0.4770306884248988
9,6,2,1,1,0,-14.0
9,6,2,1,1,1,0.16115988301502282
0,11,4,2,-1,-1,0.05188539046377494
0,11,4,2,-1,0,-10.676881394930877
0,11,4,2,-1,1,-9.0
0,11,4,2,0,-1,-21.0
0,11,4,2,0,0,-14.0
0,11,4,2,0,1,-11.0
0,11,4,2,1,-1,-7.0
0,11,4,2,1,0,-15.0
0,11,4,2,1,1,0.03142967155039922
8,8,2,0,-1,0,-4.924931682365685
8,8,2,0,-1,1,-9.072627203352035
8,8,2,0,0,0,-11.75943958441093
8,8,2,0,0,1,-11.320122737141066
8,8,2,0,1,0,-15.02034889124611
8,8,2,0,1,1,-18.0
7,10,0,1,1,1,-7.371587233854194
7,10,0,1,0,-1,-17.0
7,10,0,1,0,0,-19.0
7,10,0,1,0,1,-10.0
7,10,0,1,1,-1,-6.2279883063700305
7,10,0,1,1,0,-12.0
0,8,4,0,-1,0,-14.0
0,8,4,0,-1,1,-10.612162951728596
0,8,4,0,0,0,-21.0
0,8,4,0,0,1,-22.0
0,8,4,0,1,0,-20.0
0,8,4,0,1,1,-19.0
1,8,5,0,-1,0,-11.876478029144504
1,8,5,0,-1,1,-16.0
1,8,5,0,0,0,-12.686203516873965
1,8,5,0,0,1,-18.0
0,13,2,0,-1,0,-5.0
0,13,2,0,-1,1,0.30995618019642424
0,13,2,0,0,0,-12.0
0,13,2,0,0,1,-10.0
0,13,2,0,1,0,0.05963759903644905
0,13,2,0,1,1,0.6731026645430983
2,13,2,1,0,-1,-8.60547357325041
2,13,2,1,-1,-1,-20.0
2,13,2,1,-1,0,-1.0779280219456262
2,13,2,1,-1,1,-19.0
2,13,2,1,0,0,-10.78036890759642
2,13,2,1,0,1,-9.0
2,13,2,1,1,-1,-9.461104533897334
2,13,2,1,1,0,-9.568824690353484
2,13,2,1,1,1,-13.97597581239414
0,9,5,1,-1,-1,-13.671583465828753
0,9,5,1,-1,0,-10.233428611062422
0,9,5,1,-1,1,-13.0
0,9,5,1,0,-1,-15.74701361774786
0,9,5,1,0,0,-11.637850952054583
0,9,5,1,0,1,-11.726097451442877
2,9,4,1,-1,-1,-11.364149847645505
2,9,4,1,-1,0,-12.510818537918178
2,9,4,1,-1,1,-13.294311319466729
2,9,4,1,0,-1,-16.942777431385124
2,9,4,1,0,0,-13.214112415312023
2,9,4,1,0,1,-12.47369701906913
2,9,4,1,1,-1,-13.069698210319014
2,9,4,1,1,0,-15.055300168796125
2,9,4,1,1,1,-13.397163563518097
1,13,3,2,-1,-1,-13.04750924568637
1,13,3,2,-1,0,-13.086700253039155
1,13,3,2,-1,1,-14.224136543868656
1,13,3,2,0,-1,-18.71001076387009
1,13,3,2,0,0,-12.51269422784989
1,13,3,2,0,1,-15.734967205079235
1,13,3,2,1,-1,-13.380205845085415
1,13,3,2,1,0,-13.369264667035782
1,13,3,2,1,1,-13.455682930905184
19,4,3,0,-1,0,-18.532461214551503
19,4,3,0,-1,1,-10.849291142551404
19,4,3,0,0,0,-19.0
19,4,3,0,0,1,-27.0
19,4,3,0,1,0,-15.0
19,4,3,0,1,1,-15.0
17,4,2,0,-1,0,-26.0
17,4,2,0,-1,1,0.2967310963072033
17,4,2,0,0,0,0.35345961101449086
17,4,2,0,0,1,-16.0
17,4,2,0,1,0,-25.0
17,4,2,0,1,1,-13.0
16,4,1,0,-1,0,-25.0
16,4,1,0,-1,1,0.19006893836644623
16,4,1,0,0,0,0.8419660365472313
16,4,1,0,0,1,0.646692430098788
16,4,1,0,1,0,0.12071012314018048
16,4,1,0,1,1,0.7223549634317572
16,4,0,0,0,1,-24.0
16,4,0,0,1,0,0.27157556419914286
16,4,0,0,1,1,0.5682676241945334
16,5,0,1,0,-1,0.4974619635949986
16,5,0,1,0,0,0.655713059054367
16,5,0,1,0,1,0.10310121220227164
16,5,0,1,1,-1,-23.0
16,5,0,1,1,0,0.1972418286831289
16,5,0,1,1,1,0.7986135789384973
15,6,0,1,0,-1,0.14967709237273263
15,6,0,1,0,0,0.29897802521725225
15,6,0,1,0,1,0.13115534728128253
15,6,0,1,1,-1,-21.0
15,6,0,1,1,0,0.41073205512786237
15,6,0,1,1,1,0.43655785591537377
